station_id,station_name,total_starts,total_ends,net_imbalance,total_volume
5388.01,Kent Ave & Grand St,8348,8412,-64,16760
7057.07,E 78 St & 2 Ave,4952,5016,-64,9968
3811.05,16 St & 4 Ave,1326,1391,-65,2717
5065.04,John St & William St,1639,1704,-65,3343
6297.08,W 25 St & 8 Ave,6510,6575,-65,13085
6247.06,W 27 St & 7 Ave,14817,14882,-65,29699
5359.12,Duane St & Hudson St,3691,3756,-65,7447
6233.05,W 16 St & The High Line,12006,12073,-67,24079
4497.09,Congress St & Hicks St,2503,2570,-67,5073
4781.05,Nassau St & Duffield St,1812,1879,-67,3691
6079.03,1 Ave & E 30 St,10024,10091,-67,20115
5145.02,Albany St & Greenwich St,3418,3486,-68,6904
5593.04,E 4 St & 2 Ave,8599,8667,-68,17266
6953.08,E 74 St & 1 Ave,11270,11338,-68,22608
5450.04,N 12 St & Bedford Ave,6774,6843,-69,13617
5955.12,Perry St & Greenwich Ave,6489,6558,-69,13047
7161.08,5 Ave & E 78 St,7479,7549,-70,15028
5755.14,University Pl & E 8 St,10345,10415,-70,20760
5184.08,West St & Liberty St,12982,13052,-70,26034
5270.09,Market St & Henry St,8144,8214,-70,16358
3460.02,36 St & 3 Ave,1417,1487,-70,2904
7180.02,E 84 St & 1 Ave,7479,7549,-70,15028
6876.04,Central Park S & 6 Ave,12037,12107,-70,24144
6115.06,Hudson St & W 13 St,8085,8155,-70,16240
5445.07,Stanton St & Norfolk St,8350,8421,-71,16771
6429.01,Queens Plaza North & Crescent St,9768,9839,-71,19607
5114.06,West Thames St,5709,5781,-72,11490
3850.03,3 Ave & 14 St,1353,1425,-72,2778
5755.01,Washington Pl & Broadway,7868,7940,-72,15808
7243.04,E 84 St & Park Ave,6866,6939,-73,13805
5696.03,Pier 40 - Hudson River Park,9653,9726,-73,19379
7667.04,Madison Ave & E 120 St,2155,2228,-73,4383
5561.06,Lafayette St & Jersey St,13215,13289,-74,26504
5276.04,S 2 St & Kent Ave,4618,4692,-74,9310
6352.01,44 Dr & Jackson Ave,5612,5686,-74,11298
6765.01,12 Ave & W 40 St,12829,12904,-75,25733
6602.05,W 42 St & 8 Ave,8914,8989,-75,17903
5288.08,Park Pl & Church St,5536,5611,-75,11147
4993.15,Water St & Gouverneur Ln,2560,2636,-76,5196
4993.02,Pearl St & Hanover Square,4936,5012,-76,9948
8416.10,W 186 St & St Nicholas Ave,350,426,-76,776
8410.10,E 182 St & Belmont Ave,204,281,-77,485
4963.13,Menahan St & Seneca Ave,1112,1189,-77,2301
7707.08,Brook Ave & E 138 St,1071,1149,-78,2220
6212.08,Vernon Blvd & 47 Rd,2163,2241,-78,4404
5746.14,E 11 St & 1 Ave,10497,10575,-78,21072
6030.06,W 15 St & 7 Ave,8890,8968,-78,17858
4488.08,Court St & State St,7732,7811,-79,15543
4994.10,Onderdonk Ave & Gates Ave,754,834,-80,1588
5805.05,Barrow St & Hudson St,8290,8370,-80,16660
4903.09,Dock St & Front St,2536,2616,-80,5152
5922.07,Perry St & Bleecker St,8521,8602,-81,17123
6022.04,E 16 St & 5 Ave,12933,13014,-81,25947
5666.04,Meserole Ave & Manhattan Ave,6383,6464,-81,12847
6753.08,1 Ave & E 62 St,15063,15145,-82,30208
6464.09,E 44 St & Lexington Ave,13477,13560,-83,27037
5303.08,Canal St & Rutgers St,14934,15017,-83,29951
5653.12,Spring St & Hudson St,6118,6201,-83,12319
6608.09,E 54 St & 1 Ave,8148,8232,-84,16380
6365.10,79 St & 37 Ave,833,917,-84,1750
6441.06,W 37 St & Broadway,3280,3364,-84,6644
8153.10,W 163 St & Edgecombe Ave,316,400,-84,716
5351.07,Walker St & Baxter St,6576,6661,-85,13237
5626.07,E 7 St & Ave A,14015,14100,-85,28115
5752.09,Greenpoint Ave & West St,5224,5309,-85,10533
3408.05,Ocean Ave & Crooke Ave,1081,1166,-85,2247
6893.10,31 Ave & Crescent St,1779,1865,-86,3644
5267.09,Roebling St & N 4 St,5120,5208,-88,10328
6319.07,45 Ave & 21 St,3256,3346,-90,6602
6459.04,10 Ave & W 28 St,13112,13203,-91,26315
5492.05,Cleveland Pl & Spring St,14286,14377,-91,28663
6659.01,E 51 St & Lexington Ave,6409,6500,-91,12909
5216.04,Barclay St & Church St,8324,8415,-91,16739
6013.12,Gramercy Park N & Gramercy Park E,9711,9802,-91,19513
6569.07,W 36 St & 9 Ave,6602,6694,-92,13296
6131.12,Madison Ave & E 26 St,8056,8148,-92,16204
4821.03,Sands St & Jay St,4910,5002,-92,9912
7688.12,Frederick Douglass Blvd & W 117 St,7014,7107,-93,14121
SYS016,Morgan Bike Mechanics,61,154,-93,215
4889.06,Bus Slip & State St,2254,2348,-94,4602
5794.05,India St Pier,3979,4074,-95,8053
5288.09,Warren St & W Broadway,4705,4800,-95,9505
6483.06,W 36 St & 7 Ave,5563,5659,-96,11222
6450.12,8 Ave & W 33 St,1936,2032,-96,3968
4258.07,Degraw St & Hoyt St,3440,3537,-97,6977
5539.06,Laight St & Hudson St,1983,2080,-97,4063
5679.08,Bleecker St & Crosby St,11810,11908,-98,23718
5633.04,Banker St & Meserole Ave,2692,2790,-98,5482
3492.04,34 St & 4 Ave,1110,1209,-99,2319
6364.07,6 Ave & W 33 St,18338,18437,-99,36775
6498.09,E 47 St & 1 Ave,5395,5494,-99,10889
3090.06,Church Ave & McDonald Ave,894,995,-101,1889
5826.02,India St & Manhattan Ave,6384,6487,-103,12871
5712.03,Cooper Square & Astor Pl,13468,13572,-104,27040
3882.01,12 St & 4 Ave,1782,1886,-104,3668
3230.01,Caton Ave & E 10 St,738,842,-104,1580
5065.12,William St & Pine St,5204,5309,-105,10513
6569.08,W 35 St & Dyer Ave,4233,4338,-105,8571
6242.10,51 St & 43 Ave,882,988,-106,1870
6626.11,W 48 St &  Rockefeller Plaza,5297,5403,-106,10700
5679.05,Mercer St & Bleecker St,11521,11627,-106,23148
4107.13,Dean St & Franklin Ave,5164,5271,-107,10435
6532.06,E 51 St & 1 Ave,6152,6260,-108,12412
6306.01,W 20 St & 10 Ave,17176,17284,-108,34460
6115.09,W 15 St & 10 Ave,5129,5238,-109,10367
5391.06,Lispenard St & Broadway,6754,6863,-109,13617
6822.09,1 Ave & E 68 St,22401,22510,-109,44911
5379.09,Berry St & N 8 St,7037,7146,-109,14183
6004.07,E 25 St & 1 Ave,7911,8020,-109,15931
5902.07,Eagle St & Manhattan Ave,4217,4327,-110,8544
5989.02,W 15 St & 6 Ave,14645,14756,-111,29401
5065.14,Cliff St & Fulton St,5644,5755,-111,11399
4962.01,Broadway & Battery Pl,3693,3804,-111,7497
7059.01,11 Ave & W 59 St,8181,8292,-111,16473
4169.04,Pioneer St & Van Brunt St,1681,1793,-112,3474
7175.05,Columbus Ave & W 72 St,14609,14722,-113,29331
7655.22,Lenox Ave & W 117 St,5515,5628,-113,11143
5752.07,Milton St & Franklin St,5608,5721,-113,11329
8049.10,Convent Ave & W 151 St,364,477,-113,841
7100.07,5 Ave & E 72 St,7982,8096,-114,16078
6140.05,W 21 St & 6 Ave,28923,29038,-115,57961
6492.08,9 Ave & W 33 St,12633,12748,-115,25381
6596.1,34 Ave & 45 St,341,456,-115,797
6380.10,39 Ave & 99 St,194,309,-115,503
7393.09,E 97 St & Madison Ave,5779,5895,-116,11674
4614.04,Atlantic Ave & Furman St,4952,5069,-117,10021
6257.03,W 24 St & 7 Ave,16627,16744,-117,33371
6611.07,Hudson Blvd W & W 36 St,4151,4270,-119,8421
5797.01,MacDougal St & Washington Sq,5961,6081,-120,12042
3272.01,E 8 St & Caton Ave,946,1067,-121,2013
3423.10,Clarkson Ave & E 40 St,133,257,-124,390
6535.04,W 34 St & Hudson Blvd E,12452,12577,-125,25029
3981.10,Dwight St & Van Dyke St,511,637,-126,1148
6170.02,Vernon Blvd & 50 Ave,8167,8293,-126,16460
6551.02,W 44 St & 5 Ave,8928,9055,-127,17983
4013.08,Columbia St & Lorraine St,409,536,-127,945
6708.04,Broadway & W 48 St,11912,12039,-127,23951
5270.07,Forsyth St & Canal St,7421,7548,-127,14969
6072.06,Greenwich Ave & 8 Ave,14507,14635,-128,29142
6224.05,W 20 St & 8 Ave,9631,9759,-128,19390
5550.09,Leonard St & Nassau Ave,4647,4778,-131,9425
4895.15,Pearl St & York St,1840,1972,-132,3812
5207.01,Centre St & Chambers St,9989,10124,-135,20113
4437.09,Nevins St & Schermerhorn St,3855,3990,-135,7845
5359.11,Leonard St & Church St,5831,5967,-136,11798
5847.08,Washington St & Barrow St,3092,3229,-137,6321
SYS038,Morgan Loading Docks,30,167,-137,197
4513.06,DeKalb Ave & Hudson Ave,5889,6027,-138,11916
4812.02,Nassau St & Navy St,2656,2794,-138,5450
5755.09,Washington Square E,9597,9736,-139,19333
6190.08,9 Ave & W 18 St,9469,9608,-139,19077
6364.10,6 Ave & W 34 St,8992,9133,-141,18125
6560.01,Broadway & W 41 St,12104,12247,-143,24351
4404.10,Bond St & Bergen St,2166,2312,-146,4478
5788.13,Lafayette St & E 8 St,20873,21019,-146,41892
6278.05,Davis St & Jackson Ave,2169,2316,-147,4485
6203.02,Jackson Ave & 46 Rd,3497,3644,-147,7141
7849.10,Longwood Ave & Southern Blvd,407,556,-149,963
7738.04,Adam Clayton Powell Blvd & W 126 St,4208,4358,-150,8566
5763.03,Carmine St & 6 Ave,13032,13183,-151,26215
5470.12,North Moore St & Greenwich St,11408,11559,-151,22967
5308.04,Metropolitan Ave & Bedford Ave,14329,14481,-152,28810
4962.02,Whitehall St & Bridge St,1876,2028,-152,3904
7617.07,Central Park North & Adam Clayton Powell Blvd,6480,6634,-154,13114
6319.01,45 Rd & 11 St,2002,2157,-155,4159
4762.05,Flushing Ave & Vanderbilt Ave,6008,6164,-156,12172
4371.01,Warren St & Smith St,3909,4066,-157,7975
4804.02,Dock 72 Way & Market St,4219,4378,-159,8597
6266.06,9 Ave & W 22 St,13026,13186,-160,26212
5687.11,King St & Varick St,6089,6249,-160,12338
5980.07,E 17 St & Broadway,15896,16057,-161,31953
5550.05,Bedford Ave & Nassau Ave,7818,7982,-164,15800
4322.06,Bergen St & 4 Ave,4595,4762,-167,9357
3344.02,Park Circle & East Dr,3674,3841,-167,7515
7723.01,St Nicholas Ave & Manhattan Ave,6032,6201,-169,12233
5788.16,E 11 St & 3 Ave,8199,8370,-171,16569
7932.1,W 144 St & Adam Clayton Powell Blvd,498,670,-172,1168
4446.05,Dean St & Hoyt St,2592,2766,-174,5358
4028.03,3 St & 3 Ave,2938,3112,-174,6050
7627.10,Lenox Ave & W 115 St,1782,1957,-175,3739
4895.03,Front St & Jay St,6458,6633,-175,13091
3460.01,2 Ave & 36 St,680,855,-175,1535
5659.05,E 10 St & Ave A,9702,9878,-176,19580
5669.12,E 6 St & 2 Ave,7026,7203,-177,14229
6212.04,48 Ave & 5 St,1860,2038,-178,3898
5489.06,N 9 St & Wythe Ave,2606,2784,-178,5390
4437.01,3 Ave & Schermerhorn St,3908,4088,-180,7996
5500.02,Grand St & Greene St,6162,6346,-184,12508
5419.04,N 5 St & Wythe Ave,4970,5156,-186,10126
5422.09,Lafayette St & Grand St,7549,7739,-190,15288
3776.10,McKeever Pl & Sullivan Pl,434,630,-196,1064
4968.03,Bridge St & Water St,5221,5424,-203,10645
5442.05,Bayard St & Leonard St,4571,4778,-207,9349
7152.1,24 Ave & 26 St,574,782,-208,1356
6599.01,Roosevelt Island Tramway,3186,3395,-209,6581
5329.03,West St & Chambers St,16108,16320,-212,32428
5687.04,MacDougal St & Prince St,8856,9071,-215,17927
4432.10,Central Ave & Decatur St,492,708,-216,1200
6584.12,E 47 St & Park Ave,13935,14153,-218,28088
5520.09,N 15 St & Wythe Ave,3055,3274,-219,6329
5033.01,Broadway & Morris St,5296,5517,-221,10813
5788.15,4 Ave & E 12 St,10843,11066,-223,21909
7948.10,Intervale Ave & Westchester Ave,315,539,-224,854
5602.06,Greene St & Prince St,5791,6015,-224,11806
4095.03,Van Brunt St & Wolcott St,2457,2681,-224,5138
5340.01,N 7 St & Driggs Ave,11853,12077,-224,23930
5610.09,6 Ave & Broome St,8991,9220,-229,18211
6224.03,W 22 St & 8 Ave,10105,10338,-233,20443
5105.01,Liberty St & Broadway,8221,8459,-238,16680
5195.06,S 4 St & Roebling St,6465,6704,-239,13169
5411.08,Driggs Ave & N 9 St,5623,5863,-240,11486
7835.10,St Ann's Ave & Westchester Ave,527,767,-240,1294
5368.03,River Ter & Warren St,7118,7359,-241,14477
5644.05,W Broadway & W Houston St,4562,4806,-244,9368
5558.04,Wythe Ave & N 13 St,3755,3999,-244,7754
5515.08,E 4 St & Ave B,9584,9830,-246,19414
3834.10,6 St & 7 Ave,3583,3831,-248,7414
6098.12,Broadway & E 19 St,11936,12187,-251,24123
6593.15,6 Ave & W 45 St,10954,11205,-251,22159
3113.10,Stratford Rd & Beverley Rd,495,747,-252,1242
5703.13,Ave A & E 11 St,10365,10619,-254,20984
7386.10,2 Ave & E 99 St,1626,1881,-255,3507
7188.10,E 81 St & Park Ave,2520,2779,-259,5299
7669.10,E 138 St & Cypress Ave,707,971,-264,1678
4846.01,South St & Whitehall St,4501,4770,-269,9271
4137.10,Coffey St & Conover St,787,1061,-274,1848
5523.02,Stanton St & Chrystie St,8488,8762,-274,17250
5569.06,W Broadway & Spring St,4938,5234,-296,10172
4853.06,Bridge St & York St,1779,2082,-303,3861
4217.02,Douglass St & 3 Ave,5119,5424,-305,10543
5450.01,N 10 St & Berry St,4277,4585,-308,8862
6789.2,31 St & Broadway,840,1148,-308,1988
5730.08,Greenwich St & W Houston St,10875,11183,-308,22058
5489.03,Kent Ave & N 7 St,7447,7756,-309,15203
7910.10,Lenox Ave & W 146 St,648,958,-310,1606
6373.07,W 30 St & 8 Ave,8756,9069,-313,17825
5569.07,W Broadway & Watts St,4826,5151,-325,9977
8107.10,Morris Ave & McClellan St,655,986,-331,1641
4821.10,Adams St & Prospect St,2051,2385,-334,4436
5905.14,University Pl & E 14 St,19159,19503,-344,38662
4446.03,Pacific St & Smith St,3698,4046,-348,7744
5125.03,S 5 Pl & S 5 St,5052,5404,-352,10456
5279.03,Centre St & Worth St,6607,6967,-360,13574
5500.07,6 Ave & Canal St,4041,4424,-383,8465
4455.10,Congress St & Clinton St,3248,3636,-388,6884
4217.06,Degraw St & 3 Ave,3736,4127,-391,7863
6960.10,3 Ave & E 71 St,2674,3068,-394,5742
7781.10,E 142 St & 3 Ave,823,1221,-398,2044
4912.10,Catalpa Ave & Woodward Ave,891,1295,-404,2186
8249.10,Walton Ave & E 171 St,904,1317,-413,2221
4416.10,Madison St & Malcolm X Blvd,945,1388,-443,2333
7111.10,36 St & Ditmars Blvd,1085,1540,-455,2625
6747.07,8 Ave & W 49 St,12231,12688,-457,24919
4446.01,Bergen St & Smith St,7066,7550,-484,14616
5532.01,Mercer St & Spring St,6326,6835,-509,13161
5414.07,Delancey St & Eldridge St,4893,5403,-510,10296
7154.1,3 Ave & E 81 St,1956,2556,-600,4512
4993.13,Old Slip & South St,4415,5026,-611,9441
6839.10,Grand Army Plaza & Central Park S,8148,8763,-615,16911
5247.10,Reade St & Broadway,1974,2616,-642,4590
4249.10,St Marks Pl & 4 Ave,1730,2435,-705,4165
5332.10,Jackson St & Leonard St,1380,2086,-706,3466
4095.10,Van Brunt St & Van Dyke St,1281,1989,-708,3270
4483.10,Broadway & Madison St,1576,2284,-708,3860
7837.30,St Nicholas Ave & W 134 St,1751,2474,-723,4225
4110.10,3 St & Hoyt St,1487,2228,-741,3715
6779.04,Broadway & W 51 St,9846,10598,-752,20444
4632.10,Central Ave & Woodbine St,1470,2248,-778,3718
5288.12,Murray St & Greenwich St,8061,8844,-783,16905
5430.10,6 Ave & Walker St,2330,3341,-1011,5671
6884.03,W 56 St & 8 Ave,8803,9851,-1048,18654
7265.10,E 89 St & 3 Ave,4019,5162,-1143,9181
5872.1,E 9 St & 5 Ave,2538,3692,-1154,6230
7756.10,St Nicholas Ave & W 126 St,4461,5668,-1207,10129
6723.10,E 58 St & 1 Ave (NW Corner),4783,6060,-1277,10843
5065.10,Maiden Ln & Pearl St,2987,4332,-1345,7319
5342.1,Allen St & Hester St,2963,4415,-1452,7378
7230.10,W 74 St & Columbus Ave,3534,4990,-1456,8524
5235.10,Driggs Ave & S 2 St,3551,5017,-1466,8568
6659.10,E 50 St & Park Ave,2715,4194,-1479,6909
7388.10,Riverside Dr & W 82 St,3597,5165,-1568,8762
5506.10,Ave D & E 8 St,3111,4692,-1581,7803
5137.10,Spruce St & Nassau St,3888,5571,-1683,9459
5024.10,Water St & Fletcher St,3233,4976,-1743,8209
5359.10,Hudson St & Reade St,4147,6200,-2053,10347
6923.20,31 St & Newtown Ave,4420,6475,-2055,10895
5669.10,St Marks Pl & 2 Ave,6775,8868,-2093,15643
7293.10,E 88 St & Park Ave,3861,5987,-2126,9848
6313.10,Lexington Ave & E 36 St,5849,8513,-2664,14362
4157.10,Bergen St & Vanderbilt Ave,6005,8743,-2738,14748
5997.10,W 12 St & Hudson St,5679,8511,-2832,14190
4479.10,Schermerhorn St & Hoyt St,5894,8796,-2902,14690
5553.10,E 2 St & Ave A,6003,9002,-2999,15005
5470.10,Greenwich St & Hubert St,4959,8060,-3101,13019
6498.10,E 47 St & 2 Ave,6059,9201,-3142,15260
7360.10,Amsterdam Ave & W 82 St,6026,9194,-3168,15220
6740.10,W 51 St & 6 Ave,5583,8763,-3180,14346
5779.10,E 14 St & 1 Ave,8022,11511,-3489,19533
5379.10,N 6 St & Bedford Ave,6590,10115,-3525,16705
6432.10,E 41 St & Madison Ave (SE corner),8612,12910,-4298,21522
6098.10,Broadway & E 21 St,10876,15381,-4505,26257
6948.10,Broadway & W 58 St,13166,19167,-6001,32333
,,5806,14132,-8326,19938
